STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-04 21:53,FM-15,FEW:02 10 FEW:02 140 SCT:04 250,6.00,HZ:7 |FU:05 |HZ:05,75,23.9,72,22.0,70,21.1,84,0,000,,30.05,1,,30.08,0.00,30.08,,,,,,,,,,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-04 22:00,FM-12,15,,||HZ:05,75,24.0,72,22.0,70,21.0,83,0,000,,30.05,1,-0.03,30.08,,,,,,,,,,,,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-04 22:53,FM-15,FEW:02 140 SCT:04 250,3.00,HZ:7 |FU:05 |HZ:05,76,24.4,73,22.6,71,21.7,85,3,030,,30.05,,,30.08,0.00,30.08,,,,,,,,,,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-04 23:48,FM-16,X:10 0 FEW:02 25 SCT:04 250,2.00,HZ:7 BR:1 |FU:05 |HZ:05,75,24.0,74,23.1,73,23.0,94,3,080,,30.04,,,,,30.07,,,,,,,,,,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-04 23:53,FM-15,X:10 0 SCT:04 25 SCT:04 250,2.00,HZ:7 BR:1 |FU:05 |HZ:05,76,24.4,74,23.3,73,22.8,91,0,000,,30.04,,,30.07,0.00,30.07,89,74,82,-1.6,,,,0,17,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-04 23:59,SOD,,,,,,,,,,,,,,,,,,,,89,74,82,-1.6,79,73,75,0,17,0535,1917,TS:03 RA:16 BR:13 HZ:08,0.06,,,30.00,30.03,4.0,18,160,14,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-05 00:53,FM-15,X:10 0 FEW:02 25 SCT:04 140,2.00,|FU:05 |HZ:05,76,24.4,75,23.7,74,23.3,94,0,000,,30.04,8,,30.07,0.00,30.07,,,,,,,,,,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-05 01:00,FM-12,26,,,76,24.4,75,23.7,74,23.3,94,0,000,,30.04,8,+0.01,30.07,,,80,74,77,-6.6,,,,0,12,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-05 01:51,FM-16,X:10 0 FEW:02 25 SCT:04 250,3.00,BR:1 ||,79,26.0,76,24.6,75,24.0,89,3,020,,30.03,,,,,30.06,,,,,,,,,,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-05 01:53,FM-15,X:10 0 FEW:02 25 SCT:04 250,3.00,BR:1 ||,78,25.6,76,24.4,75,23.9,90,0,000,,30.03,,,30.06,0.00,30.06,,,,,,,,,,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-05 02:53,FM-15,SCT:04 25 BKN:07 250,3.00,-RA:02 BR:1 |RA:61 |RA:61,78,25.6,77,24.8,76,24.4,93,0,000,,30.04,,,30.07,0.05,30.07,,,,,,,,,,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-05 03:53,FM-15,SCT:04 20 SCT:04 43,5.00,|RA:61 |RA:61,78,25.6,77,24.8,76,24.4,93,5,350,,30.04,3,,30.08,0.01,30.07,,,,,,,,,,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-05 04:00,FM-12,26,,||RA:61,78,25.6,77,24.8,76,24.4,93,5,350,,30.04,3,-0.01,30.08,,,,,,,,,,,,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-05 04:53,FM-15,FEW:02 25 BKN:07 250,4.00,BR:1 ||,78,25.6,77,25.2,77,25.0,97,5,350,,30.05,,,30.08,0.01,30.08,,,,,,,,,,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-05 05:53,FM-15,SCT:04 25 SCT:04 45 SCT:04 130,5.00,,78,25.6,77,24.8,76,24.4,93,3,360,,30.06,,,30.09,0.00,30.09,,,,,,,,,,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-05 06:53,FM-15,SCT:04 25 SCT:04 130 SCT:04 250,6.00,BR:1 ||,81,27.2,78,25.6,77,25.0,88,3,360,,30.08,3,,30.11,0.00,30.11,,,,,,,,,,0535,1917,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-05 07:00,FM-12,26,,,81,27.2,78,25.6,77,25.0,88,3,360,,30.08,3,-0.03,30.11,,,89,74,82,-1.6,,,,0,17,0535,1917,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-05 07:53,FM-15,SCT:04 27 SCT:04 140 SCT:04 220,10.00,,85,29.4,80,26.6,78,25.6,80,5,040,,30.08,,,30.11,0.00,30.11,,,,,,,,,,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-05 08:31,FM-16,BKN:07 27 BKN:07 210,10.00,,85,29.4,79,26.3,77,25.0,77,7,110,,30.09,,,,,30.12,,,,,,,,,,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-05 08:53,FM-15,BKN:07 27 BKN:07 210,10.00,,87,30.6,79,26.2,76,24.4,70,13,110,,30.10,,,30.13,0.00,30.13,,,,,,,,,,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-05 09:29,FM-16,SCT:04 27 SCT:04 36 BKN:07 220,10.00,,88,31.1,79,26.3,76,24.4,68,10,090,16,30.10,,,,,30.13,,,,,,,,,,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-05 09:53,FM-15,SCT:04 27 SCT:04 36 BKN:07 220,10.00,,87,30.6,78,25.8,75,23.9,67,9,120,,30.10,3,,30.13,0.00,30.13,,,,,,,,,,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-05 10:00,FM-12,26,,,87,30.6,78,25.8,75,23.9,67,9,120,,30.10,3,-0.02,30.13,,,,,,,,,,,,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-05 10:53,FM-15,SCT:04 27 SCT:04 36 BKN:07 220,10.00,,89,31.7,80,26.8,77,25.0,68,16,110,,30.10,,,30.13,0.00,30.13,,,,,,,,,,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-05 11:53,FM-15,SCT:04 27 SCT:04 38 SCT:04 170,10.00,,86,30.0,79,26.0,76,24.4,72,14,110,,30.10,,,30.14,0.00,30.13,,,,,,,,,,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-05 12:53,FM-15,SCT:04 31 SCT:04 160 BKN:07 220,10.00,,89,31.7,79,26.1,75,23.9,63,15,110,,30.09,8,,30.12,0.00,30.12,,,,,,,,,,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-05 13:00,FM-12,26,,,89,31.7,79,26.1,75,23.9,63,15,110,,30.09,8,+0.01,30.12,,,,,,,,,,,,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-05 13:53,FM-15,FEW:02 30 BKN:07 210 OVC:08 250,10.00,,84,28.9,78,25.4,75,23.9,74,14,140,,30.12,,,30.15,0.00,30.15,,,,,,,,,,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-05 14:53,FM-15,FEW:02 30 SCT:04 160 OVC:08 210,10.00,,83,28.3,76,24.5,73,22.8,72,9,140,18,30.09,,,30.12,0.00,30.12,,,,,,,,,,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-05 15:53,FM-15,BKN:07 35 BKN:07 150 OVC:08 210,10.00,-RA:02 |RA:61 |RA:61,83,28.3,77,25.2,75,23.9,77,10,160,20,30.07,8,,30.10,T,30.10,,,,,,,,,,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-05 16:00,FM-12,41,,||RA:61,83,28.3,77,25.2,75,23.9,77,10,160,,30.07,8,+0.02,30.10,,,,,,,,,,,,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-05 16:53,FM-15,FEW:02 35 BKN:07 150 OVC:08 200,9.00,,83,28.3,79,26.0,77,25.0,82,7,140,,30.06,,,30.09,T,30.09,,,,,,,,,,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-05 17:53,FM-15,FEW:02 30 SCT:04 150 OVC:08 200,10.00,,84,28.9,79,26.1,77,25.0,80,0,000,,30.04,,,30.07,0.00,30.07,,,,,,,,,,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-05 18:53,FM-15,SCT:04 140 BKN:07 200 OVC:08 250,9.00,,83,28.3,78,25.6,76,24.4,79,0,000,,30.03,6,,30.06,0.00,30.06,,,,,,,,,,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-05 19:00,FM-12,,,,83,28.3,78,25.6,76,24.4,79,0,000,,30.03,6,+0.04,30.06,,,,,,,,,,,,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-05 19:53,FM-15,FEW:02 150 OVC:08 200,10.00,,82,27.8,76,24.7,74,23.3,77,6,120,,30.06,,,30.10,0.00,30.09,,,,,,,,,,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-05 20:53,FM-15,SCT:04 140 OVC:08 200,10.00,,83,28.3,75,24.1,72,22.2,70,7,110,,30.10,,,30.14,0.00,30.13,,,,,,,,,,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-05 21:53,FM-15,FEW:02 22 SCT:04 150 OVC:08 180,10.00,,83,28.3,77,24.8,74,23.3,74,8,090,,30.12,1,,30.15,0.00,30.15,,,,,,,,,,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-05 22:00,FM-12,26,,,83,28.3,77,24.8,74,23.3,74,8,090,,30.12,1,-0.09,30.15,,,,,,,,,,,,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-05 22:53,FM-15,SCT:04 28 BKN:07 170 OVC:08 200,10.00,,82,27.8,78,25.4,76,24.4,82,5,100,,30.12,,,30.16,0.00,30.15,,,,,,,,,,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-05 23:53,FM-15,FEW:02 22 BKN:07 170 BKN:07 200,10.00,VCTS:7 ||,83,28.3,79,26.0,77,25.0,82,3,360,,30.11,,,30.14,0.00,30.14,90,76,83,-0.6,,,,0,18,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-05 23:59,SOD,,,,,,,,,,,,,,,,,,,,90,76,83,-0.6,79,76,78,0,18,0535,1917,TS:03 RA:16 BR:13,0.07,,,30.06,30.11,6.5,26,110,20,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-06 00:06,FM-16,SCT:04 22 BKN:07 170 BKN:07 200,10.00,TS:7 |TS:90 TS:91 |,82,27.8,78,25.8,77,25.0,85,3,010,,30.10,,,,,30.13,,,,,,,,,,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-06 00:53,FM-15,SCT:04 23 SCT:04 36 BKN:07 250,10.00,TS:7 |TS:90 TS:91 |,82,27.8,78,25.8,77,25.0,85,0,000,,30.10,8,,30.14,0.00,30.13,,,,,,,,,,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-06 01:00,FM-12,26,,||TS:95,82,27.8,78,25.8,77,25.0,85,0,000,,30.10,8,+0.02,30.14,,,84,76,80,-3.7,,,,0,15,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-06 01:14,FM-16,FEW:02 7 SCT:04 23 BKN:07 42,4.00,|TS:92 |,75,23.9,72,22.0,70,21.1,84,18,120,28,30.13,,,,T,30.16,,,,,,,,,,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-06 01:23,FM-16,FEW:02 7 SCT:04 17 BKN:07 39,2.50,|TS:92 |,72,22.2,71,21.9,71,21.7,97,16,140,26,30.13,,,,0.22,30.16,,,,,,,,,,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-06 01:35,FM-16,FEW:02 9 BKN:07 26 OVC:08 50,3.00,TS:7 +RA:02 BR:1 |RA:63 TS:90 |RA:63,73,22.8,72,22.4,72,22.2,96,14,100,,30.13,,,,0.56,30.16,,,,,,,,,,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-06 01:53,FM-15,FEW:02 9 BKN:07 27 OVC:08 90,6.00,TS:7 -RA:02 BR:1 |RA:61 TS:90 |RA:61,72,22.2,72,22.2,72,22.2,100,8,080,,30.11,,,30.14,0.67,30.14,,,,,,,,,,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-06 02:13,FM-16,FEW:02 49 SCT:04 100 BKN:07 110,8.00,-RA:02 |RA:61 |RA:61,74,23.3,73,22.6,72,22.2,94,5,080,,30.09,,,,0.01,30.12,,,,,,,,,,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-06 02:53,FM-15,FEW:02 20 BKN:07 140 OVC:08 250,10.00,,74,23.3,73,23.0,73,22.8,97,0,000,,30.08,,,30.12,T,30.11,,,,,,,,,,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-06 03:53,FM-15,FEW:02 25 BKN:07 150 OVC:08 250,10.00,,76,24.4,74,23.3,73,22.8,91,3,360,,30.08,8,,30.11,0.00,30.11,,,,,,,,,,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-06 04:00,FM-12,26,,,76,24.4,74,23.3,73,22.8,91,3,360,,30.08,8,+0.02,30.11,,,,,,,,,,,,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-06 04:53,FM-15,FEW:02 25 SCT:04 150 BKN:07 220,10.00,,76,24.4,72,22.2,70,21.1,82,6,350,,30.08,,,30.11,0.00,30.11,,,,,,,,,,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-06 05:53,FM-15,FEW:02 25 FEW:02 150 BKN:07 200,10.00,,78,25.6,74,23.3,72,22.2,82,5,020,,30.08,,,30.12,0.00,30.11,,,,,,,,,,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-06 06:53,FM-15,FEW:02 25 BKN:07 150 BKN:07 200,10.00,,80,26.7,75,24.0,73,22.8,79,3,010,,30.09,3,,30.12,0.00,30.12,,,,,,,,,,0535,1917,,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-06 07:00,FM-12,26,,,80,26.7,75,24.0,73,22.8,79,3,010,,30.09,3,-0.01,30.12,,,90,72,81,-2.7,,,,0,16,0535,1917,,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-06 07:53,FM-15,FEW:02 25 FEW:02 80 BKN:07 150,10.00,,82,27.8,76,24.7,74,23.3,77,0,000,,30.10,,,30.13,0.00,30.13,,,,,,,,,,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-07-06 08:53,FM-15,FEW:02 25 BKN:07 150 BKN:07 180,10.00,,84,28.9,78,25.7,76,24.4,77,7,120,,30.10,,,30.14,0.00,30.13,,,,,,,,,,0535,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
